a : -213.0000, 0 -> 6
b : 897.0000, 0 -> 1
c : 742.0000, 0 -> 6
d : -942.0000, 0 -> 6
a : 836.0000, 1 -> 5
b : -1000.0000, 1 -> 7
c : 180.0000, 1 -> 4
d : 782.0000, 1 -> 5
a : 223.0000, 2 -> 5
b : -870.0000, 2 -> 4
c : -859.0000, 2 -> 7
d : -492.0000, 2 -> 6
a : 955.0000, 3 -> 7
b : 400.0000, 3 -> 2
c : -95.0000, 3 -> 3
d : -483.0000, 3 -> 4
a : 810.0000, 4 -> 5
b : 722.0000, 4 -> 7
c : 613.0000, 4 -> 6
d : -883.0000, 4 -> 7
a : 475.0000, 5 -> 4
b : 24.0000, 5 -> 4
c : -361.0000, 5 -> 3
d : 995.0000, 5 -> 2
a : 606.0000, 6 -> 1
b : -495.0000, 6 -> 1
c : -82.0000, 6 -> 4
d : -336.0000, 6 -> 2
a : 81.0000, 7 -> 4
b : 175.0000, 7 -> 2
c : 839.0000, 7 -> 4
d : 679.0000, 7 -> 6
a : -170.0000, 0 -> 1
c : -14.0000, 0 -> 2
d : 883.0000, 1 -> 3
d : 132.0000, 1 -> 3
d : -931.0000, 2 -> 0
b : 985.0000, 2 -> 3
b : 63.0000, 3 -> 0
c : 363.0000, 3 -> 5
a : -707.0000, 4 -> 1
d : 411.0000, 4 -> 5
d : 324.0000, 5 -> 0
a : -843.0000, 5 -> 0
a : 799.0000, 6 -> 5
a : 433.0000, 6 -> 6
c : 336.0000, 7 -> 7
d : -665.0000, 7 -> 3
