a : -317.0000, 0 -> 4
b : -643.0000, 0 -> 3
a : 876.0000, 1 -> 1
b : -425.0000, 1 -> 7
a : -555.0000, 2 -> 4
b : 737.0000, 2 -> 5
a : -15.0000, 3 -> 2
b : 460.0000, 3 -> 1
a : 75.0000, 4 -> 0
b : 89.0000, 4 -> 3
a : 639.0000, 5 -> 0
b : 630.0000, 5 -> 4
a : 327.0000, 6 -> 3
b : 122.0000, 6 -> 0
a : 460.0000, 7 -> 2
b : 666.0000, 7 -> 2
b : 138.0000, 0 -> 7
b : 466.0000, 1 -> 6
b : -864.0000, 2 -> 1
b : 970.0000, 3 -> 0
b : 743.0000, 4 -> 1
b : 96.0000, 5 -> 5
b : -968.0000, 6 -> 3
a : -532.0000, 7 -> 4
