a : 474.0000, 0 -> 6
b : -567.0000, 0 -> 1
a : 573.0000, 1 -> 5
b : 354.0000, 1 -> 0
a : -236.0000, 2 -> 6
b : -540.0000, 2 -> 0
a : -204.0000, 3 -> 3
b : 68.0000, 3 -> 1
a : -897.0000, 4 -> 6
b : -412.0000, 4 -> 6
a : -25.0000, 5 -> 0
b : 199.0000, 5 -> 1
a : -481.0000, 6 -> 4
b : 732.0000, 6 -> 4
a : -7.0000, 7 -> 6
b : 760.0000, 7 -> 2
b : -456.0000, 0 -> 3
b : -149.0000, 1 -> 2
b : 707.0000, 2 -> 0
b : 821.0000, 3 -> 5
b : 116.0000, 4 -> 3
a : 824.0000, 5 -> 4
a : -269.0000, 6 -> 0
a : 827.0000, 7 -> 7
b : 555.0000, 2 -> 7
