a : 716.0000, 0 -> 3
b : 748.0000, 0 -> 1
c : 190.0000, 0 -> 0
d : -318.0000, 0 -> 2
a : -445.0000, 1 -> 2
b : -540.0000, 1 -> 1
c : 539.0000, 1 -> 0
d : -715.0000, 1 -> 3
a : -279.0000, 2 -> 2
b : -181.0000, 2 -> 3
c : 590.0000, 2 -> 1
d : -657.0000, 2 -> 2
a : -604.0000, 3 -> 2
b : 715.0000, 3 -> 1
c : 60.0000, 3 -> 2
d : -88.0000, 3 -> 3
d : -1000.0000, 0 -> 0
b : -175.0000, 0 -> 3
c : 326.0000, 1 -> 3
b : -912.0000, 1 -> 2
d : -157.0000, 2 -> 3
d : 6.0000, 2 -> 0
c : -609.0000, 3 -> 2
c : 316.0000, 3 -> 2
