a : 52.0000, 0 -> 1
b : 13.0000, 0 -> 2
c : 448.0000, 0 -> 1
d : -207.0000, 0 -> 3
a : 476.0000, 1 -> 3
b : -510.0000, 1 -> 0
c : -589.0000, 1 -> 3
d : 577.0000, 1 -> 3
a : -924.0000, 2 -> 0
b : 957.0000, 2 -> 0
c : 888.0000, 2 -> 1
d : 194.0000, 2 -> 2
a : -395.0000, 3 -> 2
b : -768.0000, 3 -> 1
c : -189.0000, 3 -> 0
d : -859.0000, 3 -> 3
a : 322.0000, 0 -> 0
b : 910.0000, 0 -> 2
b : -812.0000, 1 -> 3
d : -758.0000, 1 -> 0
a : -41.0000, 2 -> 0
d : -750.0000, 2 -> 1
b : -966.0000, 3 -> 2
c : -113.0000, 3 -> 1
