a : 653.0000, 0 -> 4
b : -811.0000, 0 -> 1
c : 304.0000, 0 -> 4
d : -416.0000, 0 -> 2
a : 614.0000, 1 -> 7
b : -416.0000, 1 -> 5
c : -29.0000, 1 -> 3
d : 286.0000, 1 -> 4
a : -792.0000, 2 -> 2
b : 63.0000, 2 -> 0
c : 984.0000, 2 -> 2
d : 444.0000, 2 -> 2
a : -279.0000, 3 -> 1
b : -76.0000, 3 -> 7
c : 598.0000, 3 -> 0
d : -455.0000, 3 -> 0
a : -284.0000, 4 -> 7
b : 315.0000, 4 -> 0
c : 392.0000, 4 -> 0
d : -419.0000, 4 -> 0
a : -930.0000, 5 -> 2
b : 270.0000, 5 -> 4
c : -586.0000, 5 -> 5
d : -990.0000, 5 -> 7
a : 564.0000, 6 -> 7
b : 205.0000, 6 -> 6
c : 526.0000, 6 -> 5
d : 81.0000, 6 -> 3
a : -478.0000, 7 -> 0
b : 861.0000, 7 -> 4
c : 43.0000, 7 -> 6
d : 598.0000, 7 -> 3
c : -718.0000, 0 -> 2
b : -936.0000, 0 -> 5
b : -92.0000, 1 -> 4
b : -290.0000, 1 -> 4
a : 254.0000, 2 -> 2
b : -262.0000, 2 -> 3
a : 903.0000, 3 -> 1
d : -591.0000, 3 -> 4
d : 644.0000, 4 -> 3
b : 678.0000, 4 -> 3
a : -573.0000, 5 -> 1
b : 98.0000, 5 -> 2
c : -438.0000, 6 -> 0
a : 251.0000, 6 -> 7
c : -739.0000, 7 -> 7
a : -954.0000, 7 -> 1
