a : 767.0000, 0 -> 3
b : 33.0000, 0 -> 2
c : 260.0000, 0 -> 2
d : 462.0000, 0 -> 1
a : -505.0000, 1 -> 3
b : 11.0000, 1 -> 3
c : -652.0000, 1 -> 3
d : -429.0000, 1 -> 3
a : -869.0000, 2 -> 3
b : 923.0000, 2 -> 1
c : -51.0000, 2 -> 3
d : -242.0000, 2 -> 1
a : -937.0000, 3 -> 2
b : -119.0000, 3 -> 0
c : -539.0000, 3 -> 0
d : 130.0000, 3 -> 3
c : 931.0000, 0 -> 1
d : 310.0000, 0 -> 1
c : -859.0000, 1 -> 3
b : -948.0000, 1 -> 2
b : 944.0000, 2 -> 1
b : -493.0000, 2 -> 1
c : -976.0000, 3 -> 2
b : 915.0000, 3 -> 2
