a : 656.0000, 0 -> 4
b : -86.0000, 0 -> 1
a : 390.0000, 1 -> 4
b : 121.0000, 1 -> 2
a : -344.0000, 2 -> 2
b : -2.0000, 2 -> 3
a : -141.0000, 3 -> 3
b : 205.0000, 3 -> 0
a : -356.0000, 4 -> 1
b : 992.0000, 4 -> 0
a : 337.0000, 5 -> 7
b : -399.0000, 5 -> 5
a : 206.0000, 6 -> 7
b : -575.0000, 6 -> 6
a : 427.0000, 7 -> 7
b : -366.0000, 7 -> 3
a : -807.0000, 0 -> 0
b : 61.0000, 1 -> 4
a : 300.0000, 2 -> 1
b : 862.0000, 3 -> 1
a : 61.0000, 4 -> 2
b : 254.0000, 5 -> 2
b : 766.0000, 6 -> 5
b : 482.0000, 7 -> 4
b : 742.0000, 3 -> 5
b : 575.0000, 0 -> 6
