a : -875.0000, 0 -> 7
b : -81.0000, 0 -> 0
a : 600.0000, 1 -> 7
b : -663.0000, 1 -> 4
a : -621.0000, 2 -> 3
b : 218.0000, 2 -> 6
a : 620.0000, 3 -> 7
b : 164.0000, 3 -> 7
a : 889.0000, 4 -> 2
b : -269.0000, 4 -> 4
a : -454.0000, 5 -> 4
b : -200.0000, 5 -> 7
a : -647.0000, 6 -> 4
b : -432.0000, 6 -> 6
a : -86.0000, 7 -> 7
b : -725.0000, 7 -> 7
b : 637.0000, 0 -> 4
b : -425.0000, 1 -> 4
b : 510.0000, 2 -> 6
a : -598.0000, 3 -> 2
b : 974.0000, 4 -> 2
a : -319.0000, 5 -> 5
a : -288.0000, 6 -> 1
a : 943.0000, 7 -> 1
a : 516.0000, 1 -> 5
