a : -950.0000, 0 -> 7
b : -323.0000, 0 -> 2
c : -651.0000, 0 -> 4
d : 992.0000, 0 -> 1
a : -220.0000, 1 -> 4
b : -24.0000, 1 -> 0
c : -158.0000, 1 -> 6
d : 685.0000, 1 -> 1
a : -308.0000, 2 -> 5
b : -839.0000, 2 -> 6
c : -556.0000, 2 -> 0
d : 589.0000, 2 -> 2
a : 991.0000, 3 -> 0
b : 651.0000, 3 -> 7
c : 171.0000, 3 -> 0
d : -922.0000, 3 -> 3
a : -725.0000, 4 -> 2
b : -535.0000, 4 -> 1
c : -368.0000, 4 -> 5
d : 667.0000, 4 -> 0
a : -44.0000, 5 -> 5
b : -996.0000, 5 -> 5
c : -579.0000, 5 -> 7
d : -436.0000, 5 -> 5
a : 69.0000, 6 -> 7
b : 20.0000, 6 -> 3
c : -673.0000, 6 -> 5
d : 804.0000, 6 -> 1
a : 565.0000, 7 -> 6
b : 314.0000, 7 -> 3
c : -624.0000, 7 -> 1
d : 997.0000, 7 -> 0
a : -620.0000, 0 -> 2
a : -702.0000, 0 -> 6
a : -577.0000, 1 -> 1
b : -273.0000, 1 -> 6
c : 309.0000, 2 -> 7
d : 429.0000, 2 -> 5
a : 844.0000, 3 -> 3
b : -681.0000, 3 -> 7
a : 944.0000, 4 -> 5
a : 390.0000, 4 -> 5
b : -825.0000, 5 -> 4
d : 62.0000, 5 -> 6
a : -396.0000, 6 -> 1
b : 909.0000, 6 -> 5
b : 66.0000, 7 -> 5
a : -494.0000, 7 -> 4
