a : 8.0000, 0 -> 3
b : 742.0000, 0 -> 6
c : 80.0000, 0 -> 4
d : 511.0000, 0 -> 0
a : -853.0000, 1 -> 3
b : 497.0000, 1 -> 6
c : -48.0000, 1 -> 7
d : 262.0000, 1 -> 6
a : -707.0000, 2 -> 3
b : -987.0000, 2 -> 6
c : -379.0000, 2 -> 3
d : 351.0000, 2 -> 2
a : 626.0000, 3 -> 4
b : 390.0000, 3 -> 3
c : -707.0000, 3 -> 6
d : -766.0000, 3 -> 6
a : 333.0000, 4 -> 3
b : 434.0000, 4 -> 7
c : 646.0000, 4 -> 2
d : -243.0000, 4 -> 2
a : 854.0000, 5 -> 1
b : -309.0000, 5 -> 7
c : 620.0000, 5 -> 4
d : 68.0000, 5 -> 7
a : -82.0000, 6 -> 2
b : -389.0000, 6 -> 3
c : 465.0000, 6 -> 1
d : 870.0000, 6 -> 3
a : 243.0000, 7 -> 5
b : -14.0000, 7 -> 1
c : 659.0000, 7 -> 5
d : 532.0000, 7 -> 3
d : 29.0000, 0 -> 7
a : 861.0000, 0 -> 7
d : -201.0000, 1 -> 2
c : 982.0000, 1 -> 2
c : 886.0000, 2 -> 6
d : -971.0000, 2 -> 5
c : 387.0000, 3 -> 4
b : -855.0000, 3 -> 7
b : 420.0000, 4 -> 3
b : -436.0000, 4 -> 0
d : -550.0000, 5 -> 5
d : 943.0000, 5 -> 5
b : -690.0000, 6 -> 4
c : -980.0000, 6 -> 7
d : -613.0000, 7 -> 3
d : -873.0000, 7 -> 4
