a : -501.0000, 0 -> 0
b : 397.0000, 0 -> 1
c : 730.0000, 0 -> 5
d : 17.0000, 0 -> 7
a : -548.0000, 1 -> 5
b : -593.0000, 1 -> 1
c : 794.0000, 1 -> 5
d : 347.0000, 1 -> 7
a : 20.0000, 2 -> 2
b : 335.0000, 2 -> 3
c : 458.0000, 2 -> 0
d : 789.0000, 2 -> 1
a : -371.0000, 3 -> 1
b : -742.0000, 3 -> 5
c : 489.0000, 3 -> 3
d : -862.0000, 3 -> 0
a : 252.0000, 4 -> 4
b : 425.0000, 4 -> 4
c : -170.0000, 4 -> 7
d : -382.0000, 4 -> 3
a : 525.0000, 5 -> 7
b : -6.0000, 5 -> 1
c : 746.0000, 5 -> 7
d : 693.0000, 5 -> 0
a : 830.0000, 6 -> 5
b : -762.0000, 6 -> 2
c : -199.0000, 6 -> 4
d : 984.0000, 6 -> 1
a : -262.0000, 7 -> 1
b : 822.0000, 7 -> 5
c : -371.0000, 7 -> 2
d : -746.0000, 7 -> 3
b : -808.0000, 0 -> 3
b : -162.0000, 0 -> 6
b : -498.0000, 1 -> 2
b : -193.0000, 1 -> 2
c : -978.0000, 2 -> 6
d : 950.0000, 2 -> 7
a : -339.0000, 3 -> 3
c : 337.0000, 3 -> 7
a : 166.0000, 4 -> 3
a : 983.0000, 4 -> 5
b : -774.0000, 5 -> 0
b : -719.0000, 5 -> 0
a : 85.0000, 6 -> 0
a : -638.0000, 6 -> 0
b : 427.0000, 7 -> 2
a : 970.0000, 7 -> 0
