a : -330.0000, 0 -> 4
b : -9.0000, 0 -> 0
a : 450.0000, 1 -> 2
b : 865.0000, 1 -> 0
a : 699.0000, 2 -> 0
b : -265.0000, 2 -> 0
a : 885.0000, 3 -> 4
b : 107.0000, 3 -> 0
a : -739.0000, 4 -> 7
b : -220.0000, 4 -> 5
a : -484.0000, 5 -> 0
b : -597.0000, 5 -> 2
a : 922.0000, 6 -> 6
b : -383.0000, 6 -> 6
a : 710.0000, 7 -> 5
b : -897.0000, 7 -> 3
a : -733.0000, 0 -> 4
b : -536.0000, 1 -> 0
b : 284.0000, 2 -> 1
b : 67.0000, 3 -> 5
a : -465.0000, 4 -> 2
a : 965.0000, 5 -> 7
b : -906.0000, 6 -> 2
b : 551.0000, 7 -> 3
b : 495.0000, 5 -> 6
