a : -600.0000, 0 -> 6
b : 670.0000, 0 -> 7
c : -784.0000, 0 -> 4
d : 310.0000, 0 -> 7
a : 542.0000, 1 -> 0
b : 493.0000, 1 -> 5
c : -73.0000, 1 -> 0
d : -85.0000, 1 -> 2
a : -19.0000, 2 -> 5
b : -184.0000, 2 -> 3
c : 222.0000, 2 -> 5
d : -950.0000, 2 -> 0
a : -963.0000, 3 -> 0
b : -596.0000, 3 -> 0
c : 309.0000, 3 -> 4
d : 368.0000, 3 -> 6
a : -232.0000, 4 -> 3
b : 893.0000, 4 -> 4
c : 989.0000, 4 -> 6
d : 391.0000, 4 -> 0
a : 998.0000, 5 -> 6
b : -187.0000, 5 -> 6
c : -395.0000, 5 -> 5
d : -943.0000, 5 -> 0
a : 336.0000, 6 -> 6
b : -668.0000, 6 -> 4
c : 698.0000, 6 -> 4
d : -799.0000, 6 -> 5
a : -134.0000, 7 -> 2
b : 949.0000, 7 -> 4
c : -370.0000, 7 -> 1
d : 646.0000, 7 -> 0
d : -782.0000, 0 -> 4
d : -804.0000, 0 -> 3
a : -890.0000, 1 -> 3
c : -109.0000, 1 -> 6
b : 750.0000, 2 -> 7
c : -674.0000, 2 -> 3
b : 22.0000, 3 -> 2
c : 28.0000, 3 -> 3
a : -352.0000, 4 -> 1
a : -23.0000, 4 -> 6
a : -201.0000, 5 -> 1
d : 994.0000, 5 -> 7
b : 984.0000, 6 -> 3
d : -79.0000, 6 -> 6
d : -552.0000, 7 -> 4
a : -706.0000, 7 -> 7
