a : -319.0000, 0 -> 2
b : 979.0000, 0 -> 3
c : -100.0000, 0 -> 2
d : -959.0000, 0 -> 1
a : 736.0000, 1 -> 0
b : 973.0000, 1 -> 2
c : -351.0000, 1 -> 1
d : 422.0000, 1 -> 3
a : -327.0000, 2 -> 1
b : 4.0000, 2 -> 2
c : 91.0000, 2 -> 0
d : -949.0000, 2 -> 2
a : -485.0000, 3 -> 0
b : -11.0000, 3 -> 2
c : -887.0000, 3 -> 0
d : -616.0000, 3 -> 3
b : -514.0000, 0 -> 0
c : 245.0000, 0 -> 1
b : 176.0000, 1 -> 1
c : -441.0000, 1 -> 0
b : -508.0000, 2 -> 3
d : -303.0000, 2 -> 0
a : 587.0000, 3 -> 1
a : 505.0000, 3 -> 3
