a : 49.0000, 0 -> 3
b : -718.0000, 0 -> 6
c : 377.0000, 0 -> 0
d : 86.0000, 0 -> 6
a : -592.0000, 1 -> 1
b : 262.0000, 1 -> 0
c : -332.0000, 1 -> 2
d : -56.0000, 1 -> 2
a : -906.0000, 2 -> 7
b : -874.0000, 2 -> 1
c : -828.0000, 2 -> 4
d : 975.0000, 2 -> 7
a : -606.0000, 3 -> 6
b : 270.0000, 3 -> 6
c : 712.0000, 3 -> 7
d : -796.0000, 3 -> 5
a : 7.0000, 4 -> 7
b : -267.0000, 4 -> 7
c : 7.0000, 4 -> 0
d : 128.0000, 4 -> 4
a : 603.0000, 5 -> 3
b : -281.0000, 5 -> 3
c : 429.0000, 5 -> 5
d : -648.0000, 5 -> 7
a : -886.0000, 6 -> 6
b : -763.0000, 6 -> 5
c : -229.0000, 6 -> 2
d : 793.0000, 6 -> 1
a : 823.0000, 7 -> 7
b : -116.0000, 7 -> 4
c : -711.0000, 7 -> 1
d : -319.0000, 7 -> 5
b : 449.0000, 0 -> 5
c : -403.0000, 0 -> 4
c : 334.0000, 1 -> 2
c : 347.0000, 1 -> 7
d : -752.0000, 2 -> 3
a : 387.0000, 2 -> 7
b : 576.0000, 3 -> 1
d : 525.0000, 3 -> 6
b : -468.0000, 4 -> 6
d : 246.0000, 4 -> 1
a : 913.0000, 5 -> 4
d : -226.0000, 5 -> 5
a : 184.0000, 6 -> 7
a : -212.0000, 6 -> 3
a : -151.0000, 7 -> 0
a : 324.0000, 7 -> 0
