a : 533.0000, 0 -> 0
b : -827.0000, 0 -> 1
c : -502.0000, 0 -> 3
d : 561.0000, 0 -> 0
a : -349.0000, 1 -> 1
b : 989.0000, 1 -> 1
c : -953.0000, 1 -> 2
d : 119.0000, 1 -> 3
a : -463.0000, 2 -> 0
b : -815.0000, 2 -> 2
c : -688.0000, 2 -> 3
d : -42.0000, 2 -> 0
a : -484.0000, 3 -> 3
b : 733.0000, 3 -> 3
c : 507.0000, 3 -> 2
d : 419.0000, 3 -> 3
d : -445.0000, 0 -> 3
b : -531.0000, 0 -> 0
d : 404.0000, 1 -> 3
b : 246.0000, 1 -> 3
c : -847.0000, 2 -> 2
d : -422.0000, 2 -> 2
d : 544.0000, 3 -> 3
d : -496.0000, 3 -> 1
