a : -791.0000, 0 -> 2
b : -529.0000, 0 -> 2
a : 435.0000, 1 -> 2
b : -875.0000, 1 -> 5
a : -990.0000, 2 -> 7
b : -199.0000, 2 -> 6
a : 964.0000, 3 -> 2
b : 894.0000, 3 -> 0
a : -276.0000, 4 -> 7
b : 916.0000, 4 -> 5
a : -656.0000, 5 -> 6
b : 847.0000, 5 -> 1
a : 135.0000, 6 -> 6
b : -107.0000, 6 -> 0
a : -22.0000, 7 -> 0
b : 4.0000, 7 -> 4
b : -278.0000, 0 -> 7
b : -8.0000, 1 -> 1
b : -773.0000, 2 -> 2
a : 457.0000, 3 -> 6
a : 214.0000, 4 -> 2
b : -366.0000, 5 -> 1
b : -915.0000, 6 -> 0
a : 953.0000, 7 -> 4
a : -718.0000, 5 -> 3
