a : -157.0000, 0 -> 0
b : 101.0000, 0 -> 6
a : 514.0000, 1 -> 5
b : -180.0000, 1 -> 1
a : 363.0000, 2 -> 2
b : 977.0000, 2 -> 6
a : 232.0000, 3 -> 7
b : 222.0000, 3 -> 0
a : 198.0000, 4 -> 2
b : 138.0000, 4 -> 7
a : 177.0000, 5 -> 5
b : 551.0000, 5 -> 3
a : 669.0000, 6 -> 7
b : 471.0000, 6 -> 6
a : 768.0000, 7 -> 4
b : -209.0000, 7 -> 3
b : -132.0000, 0 -> 1
b : -116.0000, 1 -> 3
a : 831.0000, 2 -> 1
b : 257.0000, 3 -> 7
b : 439.0000, 4 -> 1
a : 337.0000, 5 -> 5
b : -556.0000, 6 -> 4
b : -553.0000, 7 -> 1
