a : 527.0000, 0 -> 1
b : -463.0000, 0 -> 6
c : -987.0000, 0 -> 6
d : 46.0000, 0 -> 6
a : -372.0000, 1 -> 5
b : -380.0000, 1 -> 2
c : -417.0000, 1 -> 7
d : -801.0000, 1 -> 0
a : -249.0000, 2 -> 0
b : 833.0000, 2 -> 3
c : 117.0000, 2 -> 0
d : -792.0000, 2 -> 4
a : 334.0000, 3 -> 4
b : 458.0000, 3 -> 5
c : 180.0000, 3 -> 7
d : -879.0000, 3 -> 7
a : -443.0000, 4 -> 3
b : 44.0000, 4 -> 3
c : 161.0000, 4 -> 5
d : -323.0000, 4 -> 6
a : -113.0000, 5 -> 3
b : 870.0000, 5 -> 0
c : 54.0000, 5 -> 6
d : -385.0000, 5 -> 3
a : 901.0000, 6 -> 2
b : 670.0000, 6 -> 3
c : 558.0000, 6 -> 7
d : -734.0000, 6 -> 6
a : -334.0000, 7 -> 5
b : 15.0000, 7 -> 3
c : 855.0000, 7 -> 4
d : 648.0000, 7 -> 5
a : 594.0000, 0 -> 5
a : -367.0000, 0 -> 0
c : 45.0000, 1 -> 4
b : 231.0000, 1 -> 1
a : 931.0000, 2 -> 7
c : -933.0000, 2 -> 0
c : -463.0000, 3 -> 1
c : -158.0000, 3 -> 1
d : 439.0000, 4 -> 5
d : -305.0000, 4 -> 5
b : -761.0000, 5 -> 4
a : -490.0000, 5 -> 5
d : 830.0000, 6 -> 6
b : 970.0000, 6 -> 0
d : 894.0000, 7 -> 3
a : -392.0000, 7 -> 4
