a : 254.0000, 0 -> 5
b : 368.0000, 0 -> 7
c : -35.0000, 0 -> 6
d : 168.0000, 0 -> 1
a : 631.0000, 1 -> 3
b : 544.0000, 1 -> 4
c : 120.0000, 1 -> 2
d : 159.0000, 1 -> 1
a : 64.0000, 2 -> 5
b : -125.0000, 2 -> 7
c : 925.0000, 2 -> 6
d : 196.0000, 2 -> 1
a : -864.0000, 3 -> 1
b : 371.0000, 3 -> 3
c : -519.0000, 3 -> 4
d : -814.0000, 3 -> 4
a : 837.0000, 4 -> 5
b : 743.0000, 4 -> 7
c : -670.0000, 4 -> 2
d : -337.0000, 4 -> 2
a : 476.0000, 5 -> 6
b : -36.0000, 5 -> 2
c : -656.0000, 5 -> 5
d : -565.0000, 5 -> 1
a : -130.0000, 6 -> 7
b : -777.0000, 6 -> 7
c : 94.0000, 6 -> 6
d : -16.0000, 6 -> 1
a : 79.0000, 7 -> 1
b : 998.0000, 7 -> 7
c : 463.0000, 7 -> 1
d : -876.0000, 7 -> 5
d : -34.0000, 0 -> 7
a : -113.0000, 0 -> 0
d : -242.0000, 1 -> 7
a : -173.0000, 1 -> 6
d : 644.0000, 2 -> 0
d : 59.0000, 2 -> 6
a : -743.0000, 3 -> 2
c : 529.0000, 3 -> 3
d : 688.0000, 4 -> 0
c : -507.0000, 4 -> 0
b : 617.0000, 5 -> 0
d : 636.0000, 5 -> 7
a : 532.0000, 6 -> 5
d : 538.0000, 6 -> 0
a : -963.0000, 7 -> 3
d : -134.0000, 7 -> 2
