a : -53.0000, 0 -> 7
b : 141.0000, 0 -> 2
c : -141.0000, 0 -> 1
d : 892.0000, 0 -> 6
a : 216.0000, 1 -> 0
b : 758.0000, 1 -> 7
c : -293.0000, 1 -> 5
d : -511.0000, 1 -> 2
a : -515.0000, 2 -> 4
b : -851.0000, 2 -> 1
c : 579.0000, 2 -> 4
d : 672.0000, 2 -> 2
a : 151.0000, 3 -> 2
b : 972.0000, 3 -> 1
c : 853.0000, 3 -> 2
d : -315.0000, 3 -> 5
a : -135.0000, 4 -> 3
b : 105.0000, 4 -> 6
c : -461.0000, 4 -> 4
d : -223.0000, 4 -> 2
a : 175.0000, 5 -> 4
b : -200.0000, 5 -> 1
c : 981.0000, 5 -> 2
d : -598.0000, 5 -> 0
a : 878.0000, 6 -> 4
b : 821.0000, 6 -> 0
c : 786.0000, 6 -> 0
d : -847.0000, 6 -> 1
a : 547.0000, 7 -> 3
b : -400.0000, 7 -> 0
c : 516.0000, 7 -> 3
d : -4.0000, 7 -> 0
d : 124.0000, 0 -> 2
c : -994.0000, 0 -> 1
c : 218.0000, 1 -> 6
c : -906.0000, 1 -> 6
a : -467.0000, 2 -> 6
b : 465.0000, 2 -> 3
b : 0.0000, 3 -> 6
c : 582.0000, 3 -> 4
d : -474.0000, 4 -> 0
c : -347.0000, 4 -> 0
a : 625.0000, 5 -> 2
a : -867.0000, 5 -> 2
d : 129.0000, 6 -> 3
c : 174.0000, 6 -> 4
a : 237.0000, 7 -> 0
d : 483.0000, 7 -> 1
