a : -523.0000, 0 -> 1
b : 515.0000, 0 -> 3
a : 821.0000, 1 -> 4
b : 758.0000, 1 -> 2
a : 77.0000, 2 -> 5
b : 389.0000, 2 -> 4
a : 323.0000, 3 -> 6
b : 382.0000, 3 -> 7
a : -87.0000, 4 -> 4
b : 5.0000, 4 -> 3
a : -795.0000, 5 -> 7
b : -188.0000, 5 -> 4
a : 334.0000, 6 -> 4
b : 918.0000, 6 -> 7
a : -313.0000, 7 -> 7
b : -126.0000, 7 -> 1
b : -746.0000, 0 -> 7
a : 147.0000, 1 -> 7
b : -855.0000, 2 -> 1
b : 926.0000, 3 -> 2
a : 909.0000, 4 -> 7
b : 38.0000, 5 -> 3
b : -770.0000, 6 -> 6
b : -413.0000, 7 -> 3
