a : -225.0000, 0 -> 3
b : 80.0000, 0 -> 6
a : 319.0000, 1 -> 1
b : -440.0000, 1 -> 6
a : 788.0000, 2 -> 2
b : 644.0000, 2 -> 7
a : -984.0000, 3 -> 5
b : 940.0000, 3 -> 7
a : 327.0000, 4 -> 0
b : -63.0000, 4 -> 0
a : -673.0000, 5 -> 3
b : -291.0000, 5 -> 1
a : -349.0000, 6 -> 1
b : -738.0000, 6 -> 2
a : 949.0000, 7 -> 6
b : 795.0000, 7 -> 2
b : 513.0000, 0 -> 6
a : -157.0000, 1 -> 2
a : -951.0000, 2 -> 4
a : 360.0000, 3 -> 6
a : -207.0000, 4 -> 5
b : 910.0000, 5 -> 1
a : -5.0000, 6 -> 4
b : -963.0000, 7 -> 2
