a : 29.0000, 0 -> 5
b : 670.0000, 0 -> 1
a : -637.0000, 1 -> 2
b : -522.0000, 1 -> 7
a : 741.0000, 2 -> 1
b : -951.0000, 2 -> 6
a : -69.0000, 3 -> 5
b : -228.0000, 3 -> 3
a : -776.0000, 4 -> 2
b : 121.0000, 4 -> 1
a : 80.0000, 5 -> 3
b : 910.0000, 5 -> 4
a : 775.0000, 6 -> 6
b : 611.0000, 6 -> 6
a : -165.0000, 7 -> 0
b : -828.0000, 7 -> 7
a : -637.0000, 0 -> 1
b : 880.0000, 1 -> 4
b : 336.0000, 2 -> 6
b : -770.0000, 3 -> 2
a : 21.0000, 4 -> 4
b : -221.0000, 5 -> 6
b : 879.0000, 6 -> 7
b : 202.0000, 7 -> 4
