a : -564.0000, 0 -> 0
b : -837.0000, 0 -> 2
c : 740.0000, 0 -> 0
d : 788.0000, 0 -> 3
a : -316.0000, 1 -> 1
b : -106.0000, 1 -> 3
c : -414.0000, 1 -> 0
d : 539.0000, 1 -> 0
a : 731.0000, 2 -> 3
b : -784.0000, 2 -> 0
c : 326.0000, 2 -> 3
d : 848.0000, 2 -> 2
a : -179.0000, 3 -> 1
b : 64.0000, 3 -> 0
c : 297.0000, 3 -> 2
d : -60.0000, 3 -> 3
b : -558.0000, 0 -> 2
a : -307.0000, 0 -> 1
d : -261.0000, 1 -> 1
a : 113.0000, 1 -> 0
a : -178.0000, 2 -> 3
d : 795.0000, 2 -> 3
a : 114.0000, 3 -> 0
a : 645.0000, 3 -> 1
