a : 330.0000, 0 -> 2
b : 135.0000, 0 -> 2
a : 641.0000, 1 -> 0
b : 955.0000, 1 -> 5
a : -338.0000, 2 -> 5
b : 478.0000, 2 -> 5
a : -437.0000, 3 -> 6
b : 664.0000, 3 -> 6
a : -71.0000, 4 -> 7
b : 900.0000, 4 -> 0
a : 242.0000, 5 -> 2
b : -582.0000, 5 -> 2
a : 733.0000, 6 -> 2
b : 482.0000, 6 -> 5
a : 494.0000, 7 -> 0
b : -325.0000, 7 -> 2
b : -503.0000, 0 -> 2
a : 9.0000, 1 -> 3
b : -24.0000, 2 -> 5
b : 25.0000, 3 -> 1
b : -968.0000, 4 -> 1
a : 213.0000, 5 -> 7
b : -165.0000, 6 -> 4
a : 20.0000, 7 -> 1
