a : 879.0000, 0 -> 4
b : 301.0000, 0 -> 3
a : -213.0000, 1 -> 5
b : -391.0000, 1 -> 6
a : 265.0000, 2 -> 2
b : 679.0000, 2 -> 5
a : -937.0000, 3 -> 2
b : 97.0000, 3 -> 6
a : 464.0000, 4 -> 4
b : 30.0000, 4 -> 6
a : 471.0000, 5 -> 0
b : -880.0000, 5 -> 3
a : 405.0000, 6 -> 6
b : 348.0000, 6 -> 5
a : 712.0000, 7 -> 0
b : 501.0000, 7 -> 2
b : 173.0000, 0 -> 4
b : 832.0000, 1 -> 0
b : 929.0000, 2 -> 4
a : 206.0000, 3 -> 7
b : 378.0000, 4 -> 6
a : 633.0000, 5 -> 7
a : 96.0000, 6 -> 4
a : -756.0000, 7 -> 5
a : 335.0000, 0 -> 1
