a : 203.0000, 0 -> 1
b : 736.0000, 0 -> 2
c : 461.0000, 0 -> 0
d : 868.0000, 0 -> 2
a : 860.0000, 1 -> 3
b : -594.0000, 1 -> 0
c : 437.0000, 1 -> 1
d : -913.0000, 1 -> 1
a : 865.0000, 2 -> 1
b : 938.0000, 2 -> 2
c : 860.0000, 2 -> 3
d : 546.0000, 2 -> 2
a : -504.0000, 3 -> 2
b : -883.0000, 3 -> 2
c : -799.0000, 3 -> 0
d : -317.0000, 3 -> 2
c : -268.0000, 0 -> 3
d : -878.0000, 0 -> 2
d : 918.0000, 1 -> 0
d : 524.0000, 1 -> 3
a : 374.0000, 2 -> 3
a : -217.0000, 2 -> 3
d : -112.0000, 3 -> 2
a : -405.0000, 3 -> 2
