a : 991.0000, 0 -> 3
b : -339.0000, 0 -> 2
c : -734.0000, 0 -> 2
d : 786.0000, 0 -> 1
a : 424.0000, 1 -> 2
b : 526.0000, 1 -> 2
c : -959.0000, 1 -> 1
d : -367.0000, 1 -> 2
a : -315.0000, 2 -> 2
b : 380.0000, 2 -> 2
c : 753.0000, 2 -> 1
d : 673.0000, 2 -> 3
a : -131.0000, 3 -> 0
b : 996.0000, 3 -> 3
c : 925.0000, 3 -> 2
d : -95.0000, 3 -> 2
d : 171.0000, 0 -> 2
d : 385.0000, 0 -> 1
d : -311.0000, 1 -> 1
a : 293.0000, 1 -> 0
b : 251.0000, 2 -> 0
b : 375.0000, 2 -> 1
c : 846.0000, 3 -> 1
b : 568.0000, 3 -> 0
