a : 111.0000, 0 -> 3
b : -454.0000, 0 -> 0
c : -374.0000, 0 -> 5
d : -860.0000, 0 -> 3
a : 244.0000, 1 -> 6
b : 293.0000, 1 -> 7
c : 170.0000, 1 -> 5
d : 457.0000, 1 -> 0
a : 62.0000, 2 -> 2
b : 37.0000, 2 -> 2
c : 561.0000, 2 -> 5
d : -808.0000, 2 -> 7
a : -556.0000, 3 -> 7
b : 269.0000, 3 -> 6
c : 324.0000, 3 -> 0
d : 775.0000, 3 -> 7
a : 89.0000, 4 -> 2
b : -933.0000, 4 -> 2
c : 497.0000, 4 -> 2
d : -790.0000, 4 -> 6
a : -306.0000, 5 -> 3
b : 881.0000, 5 -> 2
c : -490.0000, 5 -> 0
d : -69.0000, 5 -> 5
a : -96.0000, 6 -> 6
b : 572.0000, 6 -> 3
c : -761.0000, 6 -> 5
d : 146.0000, 6 -> 1
a : -762.0000, 7 -> 0
b : 659.0000, 7 -> 7
c : -347.0000, 7 -> 2
d : -719.0000, 7 -> 6
b : 459.0000, 0 -> 3
a : 796.0000, 0 -> 1
a : 493.0000, 1 -> 7
b : 295.0000, 1 -> 0
b : 720.0000, 2 -> 4
a : -910.0000, 2 -> 1
c : 190.0000, 3 -> 6
c : -274.0000, 3 -> 7
d : -605.0000, 4 -> 5
d : -142.0000, 4 -> 5
a : -57.0000, 5 -> 4
a : -842.0000, 5 -> 4
a : 728.0000, 6 -> 4
c : -409.0000, 6 -> 3
c : -331.0000, 7 -> 3
d : -118.0000, 7 -> 6
