a : -769.0000, 0 -> 0
b : 352.0000, 0 -> 0
c : -790.0000, 0 -> 2
d : -932.0000, 0 -> 1
a : -20.0000, 1 -> 0
b : 163.0000, 1 -> 0
c : -262.0000, 1 -> 0
d : 346.0000, 1 -> 2
a : -415.0000, 2 -> 2
b : -191.0000, 2 -> 1
c : 691.0000, 2 -> 0
d : 629.0000, 2 -> 3
a : -798.0000, 3 -> 1
b : 807.0000, 3 -> 1
c : -688.0000, 3 -> 3
d : -866.0000, 3 -> 1
d : -576.0000, 0 -> 3
a : -886.0000, 0 -> 1
c : 194.0000, 1 -> 2
a : -175.0000, 1 -> 3
b : -510.0000, 2 -> 2
b : -798.0000, 2 -> 2
a : 690.0000, 3 -> 0
a : 430.0000, 3 -> 2
