a : -278.0000, 0 -> 3
b : 990.0000, 0 -> 0
c : 708.0000, 0 -> 2
d : -248.0000, 0 -> 2
a : -140.0000, 1 -> 2
b : 55.0000, 1 -> 0
c : 185.0000, 1 -> 0
d : 893.0000, 1 -> 0
a : -363.0000, 2 -> 0
b : 356.0000, 2 -> 3
c : 912.0000, 2 -> 2
d : 239.0000, 2 -> 3
a : 33.0000, 3 -> 2
b : 850.0000, 3 -> 3
c : 433.0000, 3 -> 3
d : -302.0000, 3 -> 1
a : -503.0000, 0 -> 3
b : 111.0000, 0 -> 0
c : 558.0000, 1 -> 2
a : -941.0000, 1 -> 1
c : -185.0000, 2 -> 1
b : 573.0000, 2 -> 1
a : 375.0000, 3 -> 2
b : -558.0000, 3 -> 0
