a : -127.0000, 0 -> 5
b : -4.0000, 0 -> 7
a : -448.0000, 1 -> 3
b : -193.0000, 1 -> 2
a : 904.0000, 2 -> 0
b : -898.0000, 2 -> 6
a : 696.0000, 3 -> 2
b : 371.0000, 3 -> 5
a : -578.0000, 4 -> 1
b : -146.0000, 4 -> 5
a : -473.0000, 5 -> 7
b : 365.0000, 5 -> 1
a : -820.0000, 6 -> 5
b : 576.0000, 6 -> 6
a : 270.0000, 7 -> 4
b : -114.0000, 7 -> 0
a : -674.0000, 0 -> 7
b : -446.0000, 1 -> 4
a : -780.0000, 2 -> 2
b : -340.0000, 3 -> 1
b : -33.0000, 4 -> 2
b : 115.0000, 5 -> 5
b : 273.0000, 6 -> 0
b : -855.0000, 7 -> 0
