a : 472.0000, 0 -> 6
b : 580.0000, 0 -> 2
c : -314.0000, 0 -> 4
d : -19.0000, 0 -> 7
a : -489.0000, 1 -> 6
b : 36.0000, 1 -> 1
c : 700.0000, 1 -> 1
d : -117.0000, 1 -> 6
a : 471.0000, 2 -> 6
b : -456.0000, 2 -> 5
c : 995.0000, 2 -> 2
d : 614.0000, 2 -> 1
a : -534.0000, 3 -> 6
b : -90.0000, 3 -> 4
c : -529.0000, 3 -> 1
d : -150.0000, 3 -> 3
a : -777.0000, 4 -> 7
b : 331.0000, 4 -> 7
c : -131.0000, 4 -> 7
d : 468.0000, 4 -> 2
a : 50.0000, 5 -> 3
b : -905.0000, 5 -> 6
c : 419.0000, 5 -> 1
d : -472.0000, 5 -> 7
a : 999.0000, 6 -> 3
b : -369.0000, 6 -> 6
c : 462.0000, 6 -> 6
d : 795.0000, 6 -> 0
a : 811.0000, 7 -> 6
b : -223.0000, 7 -> 0
c : -904.0000, 7 -> 7
d : -45.0000, 7 -> 0
d : -276.0000, 0 -> 2
a : 813.0000, 0 -> 1
d : 378.0000, 1 -> 6
b : 920.0000, 1 -> 6
a : -940.0000, 2 -> 0
d : -674.0000, 2 -> 5
c : -90.0000, 3 -> 1
c : -160.0000, 3 -> 4
a : 884.0000, 4 -> 0
b : -437.0000, 4 -> 6
a : -997.0000, 5 -> 0
b : -535.0000, 5 -> 6
a : 511.0000, 6 -> 3
a : -845.0000, 6 -> 5
b : -149.0000, 7 -> 7
a : -687.0000, 7 -> 2
