a : 501.0000, 0 -> 6
b : 126.0000, 0 -> 2
a : 461.0000, 1 -> 1
b : -366.0000, 1 -> 7
a : -654.0000, 2 -> 3
b : 639.0000, 2 -> 7
a : 583.0000, 3 -> 2
b : 168.0000, 3 -> 6
a : 855.0000, 4 -> 5
b : -865.0000, 4 -> 2
a : -262.0000, 5 -> 2
b : 765.0000, 5 -> 0
a : -16.0000, 6 -> 5
b : -162.0000, 6 -> 2
a : -47.0000, 7 -> 3
b : 275.0000, 7 -> 3
b : 546.0000, 0 -> 7
a : 974.0000, 1 -> 6
a : -7.0000, 2 -> 3
a : -424.0000, 3 -> 3
a : -200.0000, 4 -> 3
a : -467.0000, 5 -> 4
a : 570.0000, 6 -> 6
a : 66.0000, 7 -> 5
b : -125.0000, 4 -> 1
