a : -727.0000, 0 -> 3
b : -191.0000, 0 -> 5
c : 912.0000, 0 -> 3
d : 109.0000, 0 -> 1
a : 71.0000, 1 -> 1
b : 446.0000, 1 -> 2
c : 667.0000, 1 -> 0
d : 799.0000, 1 -> 3
a : -446.0000, 2 -> 4
b : 516.0000, 2 -> 5
c : 807.0000, 2 -> 1
d : 879.0000, 2 -> 1
a : -389.0000, 3 -> 3
b : -794.0000, 3 -> 3
c : -685.0000, 3 -> 0
d : -332.0000, 3 -> 0
a : -863.0000, 4 -> 7
b : 681.0000, 4 -> 3
c : -92.0000, 4 -> 2
d : -911.0000, 4 -> 2
a : -123.0000, 5 -> 4
b : 115.0000, 5 -> 1
c : -916.0000, 5 -> 2
d : 244.0000, 5 -> 4
a : 807.0000, 6 -> 1
b : -314.0000, 6 -> 4
c : -665.0000, 6 -> 3
d : -60.0000, 6 -> 5
a : 847.0000, 7 -> 3
b : 699.0000, 7 -> 1
c : -569.0000, 7 -> 6
d : 385.0000, 7 -> 4
a : 635.0000, 0 -> 6
c : -458.0000, 0 -> 4
b : 639.0000, 1 -> 7
b : 793.0000, 1 -> 4
a : -944.0000, 2 -> 3
d : -960.0000, 2 -> 6
a : 918.0000, 3 -> 5
d : 991.0000, 3 -> 5
a : 24.0000, 4 -> 4
c : 39.0000, 4 -> 7
c : 261.0000, 5 -> 2
d : -957.0000, 5 -> 3
d : 141.0000, 6 -> 3
b : 211.0000, 6 -> 7
d : 435.0000, 7 -> 4
c : -922.0000, 7 -> 3
