a : 571.0000, 0 -> 6
b : 623.0000, 0 -> 6
c : 521.0000, 0 -> 6
d : -601.0000, 0 -> 2
a : 72.0000, 1 -> 7
b : -86.0000, 1 -> 4
c : 986.0000, 1 -> 7
d : -773.0000, 1 -> 3
a : 79.0000, 2 -> 7
b : 537.0000, 2 -> 5
c : 115.0000, 2 -> 6
d : -510.0000, 2 -> 6
a : 847.0000, 3 -> 5
b : 49.0000, 3 -> 7
c : -346.0000, 3 -> 1
d : 207.0000, 3 -> 4
a : -874.0000, 4 -> 7
b : 578.0000, 4 -> 0
c : -503.0000, 4 -> 5
d : 930.0000, 4 -> 5
a : -718.0000, 5 -> 6
b : -992.0000, 5 -> 3
c : 549.0000, 5 -> 7
d : -653.0000, 5 -> 0
a : 2.0000, 6 -> 0
b : 581.0000, 6 -> 1
c : -524.0000, 6 -> 4
d : -592.0000, 6 -> 3
a : -433.0000, 7 -> 1
b : -672.0000, 7 -> 7
c : 414.0000, 7 -> 6
d : -583.0000, 7 -> 2
a : 685.0000, 0 -> 5
b : 17.0000, 0 -> 5
d : 253.0000, 1 -> 5
c : 773.0000, 1 -> 2
a : -752.0000, 2 -> 7
a : -866.0000, 2 -> 0
a : -61.0000, 3 -> 4
b : -67.0000, 3 -> 6
a : 498.0000, 4 -> 3
d : 279.0000, 4 -> 5
d : 992.0000, 5 -> 7
b : -845.0000, 5 -> 5
b : 174.0000, 6 -> 5
a : -648.0000, 6 -> 5
a : -950.0000, 7 -> 0
b : 117.0000, 7 -> 3
