a : 599.0000, 0 -> 0
b : -165.0000, 0 -> 3
c : 607.0000, 0 -> 1
d : 957.0000, 0 -> 2
a : -672.0000, 1 -> 0
b : -318.0000, 1 -> 2
c : -252.0000, 1 -> 0
d : -503.0000, 1 -> 1
a : -395.0000, 2 -> 3
b : 155.0000, 2 -> 3
c : -340.0000, 2 -> 1
d : 265.0000, 2 -> 1
a : -174.0000, 3 -> 1
b : 840.0000, 3 -> 2
c : 334.0000, 3 -> 0
d : -62.0000, 3 -> 1
c : 146.0000, 0 -> 3
c : 191.0000, 0 -> 2
d : -460.0000, 1 -> 3
a : 68.0000, 1 -> 0
b : -595.0000, 2 -> 1
c : 626.0000, 2 -> 1
b : 653.0000, 3 -> 3
a : -932.0000, 3 -> 1
