a : 196.0000, 0 -> 0
b : -946.0000, 0 -> 0
c : 723.0000, 0 -> 1
d : 274.0000, 0 -> 1
a : 642.0000, 1 -> 1
b : -858.0000, 1 -> 3
c : 809.0000, 1 -> 2
d : -143.0000, 1 -> 0
a : -16.0000, 2 -> 2
b : -311.0000, 2 -> 1
c : -336.0000, 2 -> 3
d : -95.0000, 2 -> 3
a : 573.0000, 3 -> 0
b : -535.0000, 3 -> 0
c : 877.0000, 3 -> 1
d : -947.0000, 3 -> 1
a : 778.0000, 0 -> 2
d : 628.0000, 0 -> 2
d : 795.0000, 1 -> 3
a : 654.0000, 1 -> 2
b : 577.0000, 2 -> 0
b : 585.0000, 2 -> 2
c : 621.0000, 3 -> 0
a : -775.0000, 3 -> 1
