a : -625.0000, 0 -> 2
b : 950.0000, 0 -> 2
c : 423.0000, 0 -> 6
d : 979.0000, 0 -> 1
a : 763.0000, 1 -> 1
b : 117.0000, 1 -> 5
c : -406.0000, 1 -> 4
d : -888.0000, 1 -> 7
a : 178.0000, 2 -> 7
b : 657.0000, 2 -> 6
c : 822.0000, 2 -> 4
d : 874.0000, 2 -> 4
a : 874.0000, 3 -> 4
b : 670.0000, 3 -> 0
c : 744.0000, 3 -> 7
d : -447.0000, 3 -> 1
a : -654.0000, 4 -> 3
b : 403.0000, 4 -> 7
c : -260.0000, 4 -> 0
d : 454.0000, 4 -> 2
a : 531.0000, 5 -> 4
b : -615.0000, 5 -> 4
c : -338.0000, 5 -> 0
d : -926.0000, 5 -> 2
a : -721.0000, 6 -> 7
b : -965.0000, 6 -> 4
c : 629.0000, 6 -> 7
d : 280.0000, 6 -> 2
a : 460.0000, 7 -> 0
b : -257.0000, 7 -> 7
c : 560.0000, 7 -> 1
d : -667.0000, 7 -> 2
c : 30.0000, 0 -> 4
b : 544.0000, 0 -> 3
c : -750.0000, 1 -> 7
a : -190.0000, 1 -> 1
a : 616.0000, 2 -> 6
c : 871.0000, 2 -> 1
b : 709.0000, 3 -> 7
b : 439.0000, 3 -> 1
b : -264.0000, 4 -> 7
b : -706.0000, 4 -> 4
a : -659.0000, 5 -> 2
b : -486.0000, 5 -> 6
b : 183.0000, 6 -> 2
b : -264.0000, 6 -> 3
c : 953.0000, 7 -> 7
d : -566.0000, 7 -> 7
