a : -900.0000, 0 -> 1
b : -931.0000, 0 -> 3
c : 697.0000, 0 -> 1
d : 89.0000, 0 -> 2
a : -691.0000, 1 -> 1
b : 364.0000, 1 -> 3
c : 907.0000, 1 -> 3
d : -606.0000, 1 -> 0
a : 846.0000, 2 -> 2
b : 814.0000, 2 -> 2
c : 5.0000, 2 -> 2
d : -403.0000, 2 -> 0
a : 649.0000, 3 -> 3
b : -233.0000, 3 -> 2
c : 828.0000, 3 -> 0
d : 860.0000, 3 -> 2
a : 694.0000, 0 -> 0
d : -747.0000, 0 -> 3
a : 202.0000, 1 -> 2
d : -329.0000, 1 -> 3
d : 624.0000, 2 -> 1
a : -637.0000, 2 -> 0
d : -468.0000, 3 -> 1
c : 19.0000, 3 -> 0
