a : 942.0000, 0 -> 1
b : -414.0000, 0 -> 1
c : 548.0000, 0 -> 2
d : -834.0000, 0 -> 1
a : -841.0000, 1 -> 0
b : -41.0000, 1 -> 2
c : -982.0000, 1 -> 3
d : 648.0000, 1 -> 1
a : -539.0000, 2 -> 0
b : 669.0000, 2 -> 2
c : -995.0000, 2 -> 2
d : -239.0000, 2 -> 2
a : 80.0000, 3 -> 0
b : -928.0000, 3 -> 3
c : 890.0000, 3 -> 2
d : -363.0000, 3 -> 2
c : 926.0000, 0 -> 1
a : -950.0000, 0 -> 2
a : 545.0000, 1 -> 2
d : 834.0000, 1 -> 2
c : 654.0000, 2 -> 0
d : -213.0000, 2 -> 0
b : 431.0000, 3 -> 2
c : 391.0000, 3 -> 0
