a : 606.0000, 0 -> 2
b : -73.0000, 0 -> 3
c : 61.0000, 0 -> 3
d : -994.0000, 0 -> 2
a : 997.0000, 1 -> 3
b : 205.0000, 1 -> 1
c : -397.0000, 1 -> 1
d : 565.0000, 1 -> 1
a : 484.0000, 2 -> 0
b : 419.0000, 2 -> 2
c : 904.0000, 2 -> 1
d : -599.0000, 2 -> 2
a : -969.0000, 3 -> 1
b : 969.0000, 3 -> 2
c : -110.0000, 3 -> 1
d : 266.0000, 3 -> 3
a : 542.0000, 0 -> 1
c : 998.0000, 0 -> 0
d : 736.0000, 1 -> 2
a : 380.0000, 1 -> 3
a : -3.0000, 2 -> 3
d : -252.0000, 2 -> 3
d : 880.0000, 3 -> 2
c : -531.0000, 3 -> 0
