a : -456.0000, 0 -> 0
b : -9.0000, 0 -> 7
c : -82.0000, 0 -> 0
d : 775.0000, 0 -> 1
a : -607.0000, 1 -> 0
b : 933.0000, 1 -> 1
c : -430.0000, 1 -> 3
d : 423.0000, 1 -> 1
a : 932.0000, 2 -> 0
b : -808.0000, 2 -> 4
c : 986.0000, 2 -> 4
d : 702.0000, 2 -> 6
a : 47.0000, 3 -> 7
b : -488.0000, 3 -> 1
c : -952.0000, 3 -> 2
d : -36.0000, 3 -> 3
a : 107.0000, 4 -> 7
b : 806.0000, 4 -> 3
c : 121.0000, 4 -> 0
d : 994.0000, 4 -> 3
a : 18.0000, 5 -> 2
b : -885.0000, 5 -> 2
c : -753.0000, 5 -> 7
d : -757.0000, 5 -> 7
a : 370.0000, 6 -> 3
b : -806.0000, 6 -> 1
c : 371.0000, 6 -> 6
d : 831.0000, 6 -> 6
a : -349.0000, 7 -> 3
b : -159.0000, 7 -> 7
c : -290.0000, 7 -> 3
d : -204.0000, 7 -> 3
d : -656.0000, 0 -> 6
a : -869.0000, 0 -> 6
d : -454.0000, 1 -> 4
c : -366.0000, 1 -> 6
c : -827.0000, 2 -> 5
c : -197.0000, 2 -> 6
b : -624.0000, 3 -> 1
a : 518.0000, 3 -> 0
b : 122.0000, 4 -> 2
b : -815.0000, 4 -> 3
b : 1000.0000, 5 -> 0
d : 563.0000, 5 -> 6
d : 335.0000, 6 -> 2
c : 791.0000, 6 -> 5
a : 324.0000, 7 -> 5
d : 354.0000, 7 -> 6
