a : -785.0000, 0 -> 7
b : 610.0000, 0 -> 2
c : -150.0000, 0 -> 1
d : -763.0000, 0 -> 2
a : -386.0000, 1 -> 4
b : 646.0000, 1 -> 0
c : -992.0000, 1 -> 4
d : -204.0000, 1 -> 6
a : 427.0000, 2 -> 3
b : -120.0000, 2 -> 3
c : 668.0000, 2 -> 0
d : 648.0000, 2 -> 4
a : -399.0000, 3 -> 1
b : -489.0000, 3 -> 4
c : -446.0000, 3 -> 5
d : 706.0000, 3 -> 4
a : -971.0000, 4 -> 6
b : -235.0000, 4 -> 4
c : 115.0000, 4 -> 4
d : 233.0000, 4 -> 6
a : 220.0000, 5 -> 6
b : 337.0000, 5 -> 1
c : -673.0000, 5 -> 7
d : -740.0000, 5 -> 1
a : -245.0000, 6 -> 1
b : 700.0000, 6 -> 5
c : -846.0000, 6 -> 2
d : 509.0000, 6 -> 0
a : 55.0000, 7 -> 1
b : -640.0000, 7 -> 7
c : 109.0000, 7 -> 3
d : 845.0000, 7 -> 0
c : -159.0000, 0 -> 2
d : 904.0000, 0 -> 5
d : 311.0000, 1 -> 1
c : -615.0000, 1 -> 5
b : -855.0000, 2 -> 0
c : 503.0000, 2 -> 5
d : 267.0000, 3 -> 6
d : 748.0000, 3 -> 1
b : -133.0000, 4 -> 0
b : 967.0000, 4 -> 5
c : -190.0000, 5 -> 5
d : 803.0000, 5 -> 4
b : -951.0000, 6 -> 4
c : -746.0000, 6 -> 2
c : 239.0000, 7 -> 4
d : -41.0000, 7 -> 2
