a : -983.0000, 0 -> 2
b : -343.0000, 0 -> 4
a : 989.0000, 1 -> 4
b : 551.0000, 1 -> 2
a : 629.0000, 2 -> 6
b : -492.0000, 2 -> 0
a : 381.0000, 3 -> 1
b : 44.0000, 3 -> 1
a : 13.0000, 4 -> 3
b : 266.0000, 4 -> 4
a : -777.0000, 5 -> 3
b : 152.0000, 5 -> 0
a : 137.0000, 6 -> 3
b : 885.0000, 6 -> 4
a : 147.0000, 7 -> 3
b : -151.0000, 7 -> 1
a : -260.0000, 0 -> 2
b : 907.0000, 1 -> 4
a : -895.0000, 2 -> 5
a : -196.0000, 3 -> 7
a : 320.0000, 4 -> 5
a : 861.0000, 5 -> 0
a : 58.0000, 6 -> 5
b : 569.0000, 7 -> 4
