a : 197.0000, 0 -> 2
b : -809.0000, 0 -> 0
c : -186.0000, 0 -> 1
d : -61.0000, 0 -> 1
a : 325.0000, 1 -> 2
b : -573.0000, 1 -> 1
c : 820.0000, 1 -> 0
d : 822.0000, 1 -> 0
a : -427.0000, 2 -> 3
b : 652.0000, 2 -> 2
c : -682.0000, 2 -> 3
d : -471.0000, 2 -> 1
a : -844.0000, 3 -> 0
b : 521.0000, 3 -> 2
c : 462.0000, 3 -> 3
d : 508.0000, 3 -> 0
b : -112.0000, 0 -> 1
c : -615.0000, 0 -> 3
b : 171.0000, 1 -> 2
d : -416.0000, 1 -> 3
d : 707.0000, 2 -> 0
a : -260.0000, 2 -> 1
a : -657.0000, 3 -> 0
b : 637.0000, 3 -> 3
