a : 939.0000, 0 -> 1
b : 835.0000, 0 -> 7
a : -366.0000, 1 -> 2
b : 772.0000, 1 -> 0
a : -984.0000, 2 -> 3
b : -385.0000, 2 -> 5
a : 140.0000, 3 -> 2
b : 802.0000, 3 -> 0
a : 775.0000, 4 -> 6
b : -171.0000, 4 -> 1
a : -809.0000, 5 -> 4
b : 842.0000, 5 -> 5
a : -470.0000, 6 -> 5
b : -625.0000, 6 -> 3
a : -942.0000, 7 -> 6
b : -933.0000, 7 -> 3
b : -570.0000, 0 -> 6
a : 853.0000, 1 -> 5
b : 494.0000, 2 -> 2
b : 483.0000, 3 -> 1
a : 765.0000, 4 -> 7
b : -685.0000, 5 -> 3
b : 339.0000, 6 -> 2
a : 599.0000, 7 -> 5
