a : 537.0000, 0 -> 0
b : 637.0000, 0 -> 2
c : -878.0000, 0 -> 2
d : 794.0000, 0 -> 2
a : 801.0000, 1 -> 2
b : 217.0000, 1 -> 1
c : -481.0000, 1 -> 3
d : -225.0000, 1 -> 3
a : -355.0000, 2 -> 1
b : 451.0000, 2 -> 2
c : -653.0000, 2 -> 1
d : -823.0000, 2 -> 0
a : -513.0000, 3 -> 1
b : 794.0000, 3 -> 2
c : 268.0000, 3 -> 3
d : -343.0000, 3 -> 2
d : -819.0000, 0 -> 0
c : 524.0000, 0 -> 1
d : -425.0000, 1 -> 3
c : -299.0000, 1 -> 3
d : -431.0000, 2 -> 2
a : -303.0000, 2 -> 2
d : -517.0000, 3 -> 2
c : -470.0000, 3 -> 2
