a : -116.0000, 0 -> 4
b : -987.0000, 0 -> 4
c : 408.0000, 0 -> 0
d : 279.0000, 0 -> 6
a : 912.0000, 1 -> 4
b : 879.0000, 1 -> 0
c : 658.0000, 1 -> 7
d : -824.0000, 1 -> 3
a : -904.0000, 2 -> 1
b : -392.0000, 2 -> 7
c : -969.0000, 2 -> 5
d : 776.0000, 2 -> 7
a : 990.0000, 3 -> 5
b : 389.0000, 3 -> 1
c : -132.0000, 3 -> 2
d : -538.0000, 3 -> 4
a : 175.0000, 4 -> 1
b : -376.0000, 4 -> 7
c : 233.0000, 4 -> 4
d : 146.0000, 4 -> 6
a : -735.0000, 5 -> 4
b : 65.0000, 5 -> 2
c : 107.0000, 5 -> 2
d : -720.0000, 5 -> 5
a : -82.0000, 6 -> 2
b : 203.0000, 6 -> 0
c : 596.0000, 6 -> 0
d : 333.0000, 6 -> 4
a : -693.0000, 7 -> 0
b : 363.0000, 7 -> 2
c : 538.0000, 7 -> 2
d : 207.0000, 7 -> 5
a : 901.0000, 0 -> 2
c : 994.0000, 0 -> 2
a : -634.0000, 1 -> 3
d : -656.0000, 1 -> 4
b : -895.0000, 2 -> 0
c : 925.0000, 2 -> 1
a : -648.0000, 3 -> 0
a : 126.0000, 3 -> 4
c : -741.0000, 4 -> 7
a : -159.0000, 4 -> 4
b : 725.0000, 5 -> 1
c : -624.0000, 5 -> 3
b : 977.0000, 6 -> 3
c : 471.0000, 6 -> 3
a : 129.0000, 7 -> 7
b : -812.0000, 7 -> 3
