a : -482.0000, 0 -> 1
b : 751.0000, 0 -> 3
a : -362.0000, 1 -> 2
b : 734.0000, 1 -> 2
a : -151.0000, 2 -> 1
b : -519.0000, 2 -> 3
a : 329.0000, 3 -> 0
b : -885.0000, 3 -> 7
a : 992.0000, 4 -> 7
b : 20.0000, 4 -> 5
a : -645.0000, 5 -> 6
b : 201.0000, 5 -> 7
a : 989.0000, 6 -> 1
b : -296.0000, 6 -> 0
a : 275.0000, 7 -> 2
b : -177.0000, 7 -> 5
b : 372.0000, 0 -> 4
b : -196.0000, 1 -> 1
a : 42.0000, 2 -> 0
b : 920.0000, 3 -> 3
b : 788.0000, 4 -> 1
b : 211.0000, 5 -> 4
b : -138.0000, 6 -> 7
a : 335.0000, 7 -> 4
