a : 844.0000, 0 -> 4
b : -910.0000, 0 -> 4
c : -744.0000, 0 -> 3
d : -805.0000, 0 -> 3
a : 591.0000, 1 -> 5
b : 366.0000, 1 -> 6
c : 442.0000, 1 -> 4
d : -182.0000, 1 -> 7
a : -73.0000, 2 -> 6
b : 947.0000, 2 -> 0
c : 719.0000, 2 -> 0
d : -815.0000, 2 -> 1
a : -797.0000, 3 -> 4
b : -107.0000, 3 -> 2
c : -244.0000, 3 -> 0
d : 819.0000, 3 -> 1
a : -905.0000, 4 -> 1
b : -578.0000, 4 -> 0
c : 284.0000, 4 -> 4
d : -890.0000, 4 -> 5
a : -750.0000, 5 -> 6
b : -692.0000, 5 -> 1
c : 136.0000, 5 -> 3
d : -867.0000, 5 -> 7
a : -721.0000, 6 -> 5
b : -641.0000, 6 -> 4
c : 206.0000, 6 -> 6
d : 195.0000, 6 -> 1
a : -485.0000, 7 -> 3
b : -538.0000, 7 -> 5
c : -149.0000, 7 -> 1
d : 113.0000, 7 -> 3
b : 2.0000, 0 -> 6
c : -888.0000, 0 -> 6
a : -560.0000, 1 -> 2
a : 738.0000, 1 -> 5
d : 379.0000, 2 -> 5
b : -521.0000, 2 -> 2
a : -407.0000, 3 -> 5
d : 389.0000, 3 -> 0
b : -503.0000, 4 -> 0
a : 433.0000, 4 -> 3
c : 100.0000, 5 -> 5
d : 713.0000, 5 -> 0
c : 628.0000, 6 -> 0
a : -618.0000, 6 -> 1
d : -637.0000, 7 -> 4
a : -587.0000, 7 -> 0
