a : -225.0000, 0 -> 2
b : -390.0000, 0 -> 0
c : 647.0000, 0 -> 6
d : -262.0000, 0 -> 6
a : 190.0000, 1 -> 0
b : 586.0000, 1 -> 4
c : -318.0000, 1 -> 6
d : -40.0000, 1 -> 2
a : -679.0000, 2 -> 6
b : 411.0000, 2 -> 6
c : -783.0000, 2 -> 3
d : 755.0000, 2 -> 5
a : 902.0000, 3 -> 2
b : -950.0000, 3 -> 2
c : -399.0000, 3 -> 0
d : -737.0000, 3 -> 4
a : -221.0000, 4 -> 2
b : 737.0000, 4 -> 7
c : -253.0000, 4 -> 1
d : -799.0000, 4 -> 7
a : -565.0000, 5 -> 1
b : 174.0000, 5 -> 6
c : -281.0000, 5 -> 5
d : 227.0000, 5 -> 1
a : 592.0000, 6 -> 5
b : 892.0000, 6 -> 5
c : -300.0000, 6 -> 1
d : 462.0000, 6 -> 7
a : -875.0000, 7 -> 7
b : -466.0000, 7 -> 7
c : -891.0000, 7 -> 4
d : -448.0000, 7 -> 4
b : 607.0000, 0 -> 7
b : 84.0000, 0 -> 7
d : 814.0000, 1 -> 5
b : 413.0000, 1 -> 2
b : -103.0000, 2 -> 2
a : -906.0000, 2 -> 3
b : 931.0000, 3 -> 0
a : -914.0000, 3 -> 7
c : -918.0000, 4 -> 3
d : 843.0000, 4 -> 7
c : 448.0000, 5 -> 6
b : -131.0000, 5 -> 5
b : -461.0000, 6 -> 6
c : -575.0000, 6 -> 1
a : -259.0000, 7 -> 7
a : -182.0000, 7 -> 3
