a : 661.0000, 0 -> 0
b : -849.0000, 0 -> 1
c : 603.0000, 0 -> 2
d : 568.0000, 0 -> 3
a : 931.0000, 1 -> 2
b : 777.0000, 1 -> 1
c : -681.0000, 1 -> 0
d : 101.0000, 1 -> 2
a : -681.0000, 2 -> 0
b : 285.0000, 2 -> 1
c : 685.0000, 2 -> 1
d : -696.0000, 2 -> 3
a : 116.0000, 3 -> 0
b : -292.0000, 3 -> 3
c : -774.0000, 3 -> 3
d : -304.0000, 3 -> 1
d : -849.0000, 0 -> 1
d : -945.0000, 0 -> 0
d : -833.0000, 1 -> 1
b : -561.0000, 1 -> 0
a : -764.0000, 2 -> 2
c : 374.0000, 2 -> 1
c : 690.0000, 3 -> 0
a : -993.0000, 3 -> 1
