a : -901.0000, 0 -> 0
b : -988.0000, 0 -> 1
c : -864.0000, 0 -> 1
d : -862.0000, 0 -> 1
a : 201.0000, 1 -> 1
b : -395.0000, 1 -> 0
c : 550.0000, 1 -> 2
d : -618.0000, 1 -> 2
a : -559.0000, 2 -> 2
b : 963.0000, 2 -> 2
c : -568.0000, 2 -> 3
d : -731.0000, 2 -> 2
a : -233.0000, 3 -> 1
b : -608.0000, 3 -> 2
c : 64.0000, 3 -> 2
d : -766.0000, 3 -> 0
a : 232.0000, 0 -> 2
a : -429.0000, 0 -> 2
b : -627.0000, 1 -> 0
c : -281.0000, 1 -> 0
a : -927.0000, 2 -> 3
c : -59.0000, 2 -> 2
b : 251.0000, 3 -> 0
c : -977.0000, 3 -> 0
