a : 374.0000, 0 -> 7
b : -653.0000, 0 -> 3
c : -55.0000, 0 -> 4
d : 163.0000, 0 -> 3
a : -194.0000, 1 -> 6
b : 853.0000, 1 -> 0
c : 910.0000, 1 -> 0
d : 344.0000, 1 -> 6
a : 12.0000, 2 -> 3
b : 370.0000, 2 -> 0
c : -638.0000, 2 -> 3
d : -794.0000, 2 -> 1
a : -641.0000, 3 -> 1
b : -408.0000, 3 -> 7
c : 508.0000, 3 -> 7
d : 10.0000, 3 -> 2
a : -386.0000, 4 -> 1
b : 361.0000, 4 -> 5
c : -333.0000, 4 -> 3
d : 319.0000, 4 -> 7
a : -548.0000, 5 -> 2
b : -866.0000, 5 -> 1
c : 529.0000, 5 -> 6
d : -477.0000, 5 -> 4
a : 88.0000, 6 -> 3
b : 235.0000, 6 -> 5
c : 674.0000, 6 -> 3
d : 140.0000, 6 -> 4
a : 678.0000, 7 -> 0
b : -779.0000, 7 -> 7
c : -26.0000, 7 -> 7
d : -501.0000, 7 -> 6
b : -455.0000, 0 -> 4
d : -343.0000, 0 -> 2
c : -941.0000, 1 -> 6
a : 611.0000, 1 -> 2
a : 549.0000, 2 -> 5
a : -296.0000, 2 -> 7
b : 47.0000, 3 -> 0
c : -403.0000, 3 -> 0
a : 988.0000, 4 -> 1
c : 65.0000, 4 -> 6
d : -863.0000, 5 -> 4
b : -884.0000, 5 -> 2
c : -695.0000, 6 -> 0
c : 887.0000, 6 -> 6
c : 325.0000, 7 -> 1
d : 842.0000, 7 -> 0
