a : -205.0000, 0 -> 0
b : 368.0000, 0 -> 3
c : -22.0000, 0 -> 0
d : -759.0000, 0 -> 2
a : -870.0000, 1 -> 3
b : 681.0000, 1 -> 2
c : -67.0000, 1 -> 0
d : 819.0000, 1 -> 2
a : -371.0000, 2 -> 0
b : 463.0000, 2 -> 3
c : 899.0000, 2 -> 0
d : 561.0000, 2 -> 3
a : -183.0000, 3 -> 0
b : -933.0000, 3 -> 1
c : -559.0000, 3 -> 3
d : -261.0000, 3 -> 1
a : -659.0000, 0 -> 2
b : 988.0000, 0 -> 3
c : 638.0000, 1 -> 3
a : 823.0000, 1 -> 0
b : -850.0000, 2 -> 2
b : 149.0000, 2 -> 0
c : -363.0000, 3 -> 2
c : 667.0000, 3 -> 1
