a : -357.0000, 0 -> 0
b : 76.0000, 0 -> 2
c : 987.0000, 0 -> 1
d : 247.0000, 0 -> 2
a : 78.0000, 1 -> 0
b : -467.0000, 1 -> 2
c : 484.0000, 1 -> 3
d : 185.0000, 1 -> 1
a : 101.0000, 2 -> 1
b : 847.0000, 2 -> 0
c : 370.0000, 2 -> 0
d : 975.0000, 2 -> 0
a : 769.0000, 3 -> 0
b : -491.0000, 3 -> 3
c : 474.0000, 3 -> 2
d : -110.0000, 3 -> 1
b : -937.0000, 0 -> 1
d : 466.0000, 0 -> 0
a : 31.0000, 1 -> 1
b : -419.0000, 1 -> 1
a : -100.0000, 2 -> 0
b : 613.0000, 2 -> 0
a : 902.0000, 3 -> 0
a : -499.0000, 3 -> 2
