a : 822.0000, 0 -> 2
b : -691.0000, 0 -> 7
c : 278.0000, 0 -> 4
d : -863.0000, 0 -> 4
a : -979.0000, 1 -> 1
b : -796.0000, 1 -> 1
c : 789.0000, 1 -> 3
d : -489.0000, 1 -> 0
a : 303.0000, 2 -> 4
b : -971.0000, 2 -> 3
c : 758.0000, 2 -> 7
d : -482.0000, 2 -> 7
a : -636.0000, 3 -> 4
b : 810.0000, 3 -> 5
c : -339.0000, 3 -> 6
d : -152.0000, 3 -> 7
a : -705.0000, 4 -> 7
b : 454.0000, 4 -> 6
c : 754.0000, 4 -> 0
d : -610.0000, 4 -> 4
a : 751.0000, 5 -> 0
b : -75.0000, 5 -> 2
c : -692.0000, 5 -> 5
d : -89.0000, 5 -> 5
a : -516.0000, 6 -> 4
b : -164.0000, 6 -> 6
c : -292.0000, 6 -> 0
d : 59.0000, 6 -> 7
a : 975.0000, 7 -> 7
b : -230.0000, 7 -> 7
c : 208.0000, 7 -> 5
d : -499.0000, 7 -> 1
b : -913.0000, 0 -> 0
d : -818.0000, 0 -> 2
d : -759.0000, 1 -> 2
b : 542.0000, 1 -> 2
c : 410.0000, 2 -> 6
c : -164.0000, 2 -> 0
b : -673.0000, 3 -> 5
d : -77.0000, 3 -> 0
d : 878.0000, 4 -> 7
a : 954.0000, 4 -> 7
b : 121.0000, 5 -> 0
c : 674.0000, 5 -> 7
c : -143.0000, 6 -> 3
a : 717.0000, 6 -> 1
d : 715.0000, 7 -> 1
a : -689.0000, 7 -> 6
