a : 271.0000, 0 -> 3
b : -256.0000, 0 -> 3
c : -448.0000, 0 -> 2
d : 286.0000, 0 -> 3
a : 691.0000, 1 -> 2
b : 527.0000, 1 -> 1
c : -184.0000, 1 -> 3
d : 431.0000, 1 -> 3
a : 201.0000, 2 -> 1
b : 603.0000, 2 -> 1
c : 438.0000, 2 -> 3
d : 510.0000, 2 -> 3
a : -336.0000, 3 -> 2
b : -524.0000, 3 -> 0
c : -616.0000, 3 -> 0
d : -106.0000, 3 -> 3
a : -850.0000, 0 -> 3
a : 460.0000, 0 -> 3
a : -216.0000, 1 -> 3
b : 485.0000, 1 -> 0
c : -652.0000, 2 -> 3
d : -505.0000, 2 -> 1
c : 81.0000, 3 -> 1
b : -962.0000, 3 -> 0
