a : -44.0000, 0 -> 2
b : -120.0000, 0 -> 4
c : 536.0000, 0 -> 1
d : -654.0000, 0 -> 2
a : -807.0000, 1 -> 4
b : -444.0000, 1 -> 2
c : 868.0000, 1 -> 2
d : -489.0000, 1 -> 2
a : -922.0000, 2 -> 2
b : -971.0000, 2 -> 6
c : -82.0000, 2 -> 4
d : -159.0000, 2 -> 3
a : 939.0000, 3 -> 4
b : -841.0000, 3 -> 6
c : -779.0000, 3 -> 7
d : 442.0000, 3 -> 6
a : -95.0000, 4 -> 6
b : 706.0000, 4 -> 7
c : 140.0000, 4 -> 5
d : 66.0000, 4 -> 3
a : -954.0000, 5 -> 2
b : -264.0000, 5 -> 0
c : 966.0000, 5 -> 5
d : 254.0000, 5 -> 1
a : -348.0000, 6 -> 4
b : -536.0000, 6 -> 2
c : -661.0000, 6 -> 3
d : -158.0000, 6 -> 1
a : 256.0000, 7 -> 7
b : -602.0000, 7 -> 1
c : -886.0000, 7 -> 6
d : -541.0000, 7 -> 3
a : 148.0000, 0 -> 7
b : 730.0000, 0 -> 7
c : -100.0000, 1 -> 4
a : -356.0000, 1 -> 2
d : 287.0000, 2 -> 2
c : 193.0000, 2 -> 4
d : 681.0000, 3 -> 1
a : 332.0000, 3 -> 2
d : 329.0000, 4 -> 2
b : -857.0000, 4 -> 5
c : -25.0000, 5 -> 1
b : -591.0000, 5 -> 3
d : 784.0000, 6 -> 2
d : 407.0000, 6 -> 5
c : -917.0000, 7 -> 5
c : 767.0000, 7 -> 6
