a : 713.0000, 0 -> 6
b : -274.0000, 0 -> 5
a : -506.0000, 1 -> 5
b : 922.0000, 1 -> 2
a : 523.0000, 2 -> 2
b : 468.0000, 2 -> 6
a : 407.0000, 3 -> 5
b : 488.0000, 3 -> 4
a : 414.0000, 4 -> 3
b : 608.0000, 4 -> 0
a : 189.0000, 5 -> 0
b : -462.0000, 5 -> 5
a : -338.0000, 6 -> 7
b : -506.0000, 6 -> 1
a : 912.0000, 7 -> 1
b : -249.0000, 7 -> 2
a : 555.0000, 0 -> 4
a : 300.0000, 1 -> 2
a : 790.0000, 2 -> 1
b : -400.0000, 3 -> 7
a : -466.0000, 4 -> 3
a : 331.0000, 5 -> 7
b : 133.0000, 6 -> 3
b : 649.0000, 7 -> 7
