a : -114.0000, 0 -> 4
b : 478.0000, 0 -> 0
c : 967.0000, 0 -> 3
d : 68.0000, 0 -> 3
a : 592.0000, 1 -> 2
b : -542.0000, 1 -> 2
c : 29.0000, 1 -> 5
d : -249.0000, 1 -> 7
a : -935.0000, 2 -> 6
b : 688.0000, 2 -> 1
c : 597.0000, 2 -> 7
d : 993.0000, 2 -> 1
a : -715.0000, 3 -> 1
b : -852.0000, 3 -> 6
c : -27.0000, 3 -> 1
d : 15.0000, 3 -> 2
a : 573.0000, 4 -> 6
b : -476.0000, 4 -> 0
c : -282.0000, 4 -> 6
d : 243.0000, 4 -> 4
a : -183.0000, 5 -> 3
b : 350.0000, 5 -> 4
c : 401.0000, 5 -> 3
d : 95.0000, 5 -> 5
a : 769.0000, 6 -> 7
b : -893.0000, 6 -> 2
c : 373.0000, 6 -> 0
d : -99.0000, 6 -> 0
a : 882.0000, 7 -> 7
b : -323.0000, 7 -> 7
c : -321.0000, 7 -> 0
d : 402.0000, 7 -> 3
a : -240.0000, 0 -> 6
a : 448.0000, 0 -> 7
b : 702.0000, 1 -> 5
b : 823.0000, 1 -> 4
a : 836.0000, 2 -> 5
d : -587.0000, 2 -> 2
d : 591.0000, 3 -> 1
c : -8.0000, 3 -> 0
b : 609.0000, 4 -> 2
b : 86.0000, 4 -> 4
c : -587.0000, 5 -> 5
c : 148.0000, 5 -> 6
d : -474.0000, 6 -> 2
d : -144.0000, 6 -> 7
a : 969.0000, 7 -> 2
a : -802.0000, 7 -> 2
